h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
2.0,2.0,"[8, 105, 1]",945.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 40, 1]",360.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 38, 1]",342.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 21, 1]",189.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 13, 1]",117.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 11, 1]",99.0,36.0,36.0,True,False,,,,,,,,
2.0,2.0,"[8, 8, 1]",72.0,36.0,36.0,True,True,,,,,,,,
2.0,2.0,"[8, 4, 1]",36.0,26.0,36.0,False,False,,,,,,,,
2.0,2.0,"[8, 7, 1]",63.0,35.0,36.0,False,False,,,,,,,,
3.0,2.0,"[8, 74, 64, 1]",5392.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 51, 86, 1]",4880.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 10, 132, 1]",1532.0,125.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 48, 57, 1]",3177.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 17, 135, 1]",2566.0,272.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 42, 28, 1]",1540.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 115, 14, 1]",2544.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 43, 19, 1]",1180.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 95, 6, 1]",1336.0,201.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 32, 120, 1]",4216.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 29, 138, 1]",4372.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 38, 68, 1]",2956.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 21, 20, 1]",608.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 18, 13, 1]",391.0,282.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 52, 15, 1]",1211.0,330.0,330.0,True,False,,,,,,,,
3.0,2.0,"[8, 121, 6, 1]",1700.0,201.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 20, 12, 1]",412.0,314.0,330.0,False,False,,,,,,,,
3.0,2.0,"[8, 30, 17, 1]",767.0,330.0,330.0,True,False,,,,,,,,
