h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,3,"[4, 58, 1]",290,20,20,True,False
2,3,"[4, 26, 1]",130,20,20,True,False
2,3,"[4, 8, 1]",40,20,20,True,False
2,3,"[4, 7, 1]",35,20,20,True,False
2,3,"[4, 4, 1]",20,16,20,False,False
2,3,"[4, 6, 1]",30,20,20,True,False
2,3,"[4, 5, 1]",25,20,20,True,True
3,3,"[4, 44, 15, 1]",851,220,220,True,False
3,3,"[4, 25, 72, 1]",1972,220,220,True,False
3,3,"[4, 30, 56, 1]",1856,220,220,True,False
3,3,"[4, 72, 2, 1]",434,40,220,False,False
3,3,"[4, 10, 31, 1]",381,220,220,True,False
3,3,"[4, 57, 5, 1]",518,100,220,False,False
3,3,"[4, 30, 15, 1]",585,220,220,True,False
3,3,"[4, 10, 20, 1]",260,220,220,True,False
3,3,"[4, 6, 74, 1]",542,74,220,False,False
3,3,"[4, 27, 15, 1]",528,220,220,True,False
3,3,"[4, 23, 17, 1]",500,220,220,True,False
3,3,"[4, 53, 12, 1]",860,220,220,True,False
3,3,"[4, 41, 6, 1]",416,120,220,False,False
3,3,"[4, 45, 14, 1]",824,220,220,True,False
3,3,"[4, 40, 10, 1]",570,200,220,False,False
3,3,"[4, 39, 11, 1]",596,220,220,True,False
3,3,"[4, 14, 15, 1]",281,220,220,True,False
3,3,"[4, 75, 10, 1]",1060,200,220,False,False
3,3,"[4, 9, 47, 1]",506,192,220,False,False
3,3,"[4, 7, 48, 1]",412,105,220,False,False
3,3,"[4, 18, 14, 1]",338,220,220,True,False
3,3,"[4, 27, 13, 1]",472,220,220,True,False
3,3,"[4, 9, 60, 1]",636,192,220,False,False
3,3,"[4, 6, 75, 1]",549,74,220,False,False
3,3,"[4, 8, 65, 1]",617,144,220,False,False
3,3,"[4, 38, 11, 1]",581,220,220,True,False
3,3,"[4, 31, 12, 1]",508,220,220,True,False
3,3,"[4, 9, 64, 1]",676,192,220,False,False
3,3,"[4, 14, 11, 1]",221,196,220,False,False
3,3,"[4, 33, 11, 1]",506,220,220,True,False
3,3,"[4, 18, 13, 1]",319,220,220,True,False
3,3,"[4, 18, 11, 1]",281,220,220,True,False
3,3,"[4, 17, 14, 1]",320,220,220,True,False
3,3,"[4, 8, 73, 1]",689,144,220,False,False
3,3,"[4, 15, 14, 1]",284,220,220,True,False
3,3,"[4, 14, 12, 1]",236,210,220,False,False
3,3,"[4, 13, 16, 1]",276,220,220,True,False
3,3,"[4, 9, 65, 1]",686,192,220,False,False
3,3,"[4, 13, 14, 1]",248,220,220,True,True
3,3,"[4, 11, 17, 1]",248,220,220,True,True
3,3,"[4, 10, 19, 1]",249,220,220,True,True
3,3,"[4, 9, 74, 1]",776,192,220,False,False
3,3,"[4, 12, 16, 1]",256,220,220,True,True
3,3,"[4, 13, 13, 1]",234,208,220,False,False
3,3,"[4, 16, 13, 1]",285,220,220,True,False
3,3,"[4, 10, 17, 1]",227,200,220,False,False
3,3,"[4, 12, 14, 1]",230,204,220,False,False
3,3,"[4, 7, 75, 1]",628,105,220,False,False
3,3,"[4, 11, 15, 1]",224,198,220,False,False
3,3,"[4, 15, 12, 1]",252,220,220,True,True
3,3,"[4, 10, 18, 1]",238,210,220,False,False
3,3,"[4, 14, 13, 1]",251,220,220,True,True
3,3,"[4, 12, 15, 1]",243,216,220,False,False
3,3,"[4, 16, 11, 1]",251,220,220,True,True
3,3,"[4, 9, 75, 1]",786,192,220,False,False
3,3,"[4, 15, 11, 1]",236,210,220,False,False
3,3,"[4, 11, 16, 1]",236,209,220,False,False
4,3,"[4, 68, 74, 64, 1]",10104,4060,4060,True,False
4,3,"[4, 28, 74, 66, 1]",7134,4060,4060,True,False
4,3,"[4, 42, 36, 69, 1]",4233,3168,4060,False,False
4,3,"[4, 29, 73, 41, 1]",5267,4060,4060,True,True
4,3,"[4, 44, 64, 61, 1]",6957,4060,4060,True,False
4,3,"[4, 45, 69, 28, 1]",5245,3243,4060,False,False
4,3,"[4, 8, 57, 69, 1]",4490,4060,4060,True,True
4,3,"[4, 24, 54, 66, 1]",5022,4060,4060,True,True
4,3,"[4, 62, 67, 56, 1]",8210,4060,4060,True,False
4,3,"[4, 46, 47, 39, 1]",4218,2726,4060,False,False
4,3,"[4, 52, 52, 51, 1]",5615,3640,4060,False,False
4,3,"[4, 72, 32, 45, 1]",4077,2048,4060,False,False
4,3,"[4, 4, 74, 62, 1]",4962,232,4060,False,False
4,3,"[4, 29, 71, 48, 1]",5631,4060,4060,True,False
4,3,"[4, 49, 47, 64, 1]",5571,3901,4060,False,False
4,3,"[4, 60, 63, 28, 1]",5812,2961,4060,False,False
4,3,"[4, 46, 61, 49, 1]",6028,4060,4060,True,True
4,3,"[4, 64, 68, 12, 1]",5436,2108,4060,False,False
4,3,"[4, 55, 56, 60, 1]",6720,4060,4060,True,False
4,3,"[4, 29, 59, 38, 1]",4107,3363,4060,False,False
4,3,"[4, 63, 40, 43, 1]",4535,2480,4060,False,False
4,3,"[4, 62, 67, 20, 1]",5762,2613,4060,False,False
4,3,"[4, 23, 75, 58, 1]",6225,4060,4060,True,False
4,3,"[4, 36, 48, 61, 1]",4861,3840,4060,False,False
4,3,"[4, 40, 58, 40, 1]",4840,3422,4060,False,False
