h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,4,"[2, 137, 2]",548,10,10,True,False
2,4,"[2, 51, 2]",204,10,10,True,False
2,4,"[2, 45, 2]",180,10,10,True,False
2,4,"[2, 5, 2]",20,10,10,True,False
2,4,"[2, 4, 2]",16,10,10,True,True
2,4,"[2, 3, 2]",12,9,10,False,False
3,4,"[2, 108, 110, 2]",12316,34,34,True,False
3,4,"[2, 272, 68, 2]",19176,34,34,True,False
3,4,"[2, 198, 31, 2]",6596,34,34,True,False
3,4,"[2, 95, 175, 2]",17165,34,34,True,False
3,4,"[2, 56, 51, 2]",3070,34,34,True,False
3,4,"[2, 248, 4, 2]",1496,24,34,False,False
3,4,"[2, 185, 45, 2]",8785,34,34,True,False
3,4,"[2, 118, 47, 2]",5876,34,34,True,False
3,4,"[2, 21, 223, 2]",5171,34,34,True,False
3,4,"[2, 25, 99, 2]",2723,34,34,True,False
3,4,"[2, 289, 20, 2]",6398,34,34,True,False
3,4,"[2, 249, 11, 2]",3259,34,34,True,False
3,4,"[2, 18, 228, 2]",4596,34,34,True,False
3,4,"[2, 8, 112, 2]",1136,34,34,True,False
3,4,"[2, 40, 73, 2]",3146,34,34,True,False
3,4,"[2, 6, 148, 2]",1196,34,34,True,False
3,4,"[2, 248, 18, 2]",4996,34,34,True,False
3,4,"[2, 150, 36, 2]",5772,34,34,True,False
3,4,"[2, 284, 4, 2]",1712,24,34,False,False
3,4,"[2, 158, 17, 2]",3036,34,34,True,False
3,4,"[2, 15, 74, 2]",1288,34,34,True,False
3,4,"[2, 31, 25, 2]",887,34,34,True,False
3,4,"[2, 107, 19, 2]",2285,34,34,True,False
3,4,"[2, 15, 56, 2]",982,34,34,True,False
3,4,"[2, 180, 7, 2]",1634,34,34,True,False
3,4,"[2, 10, 96, 2]",1172,34,34,True,False
3,4,"[2, 25, 15, 2]",455,34,34,True,False
3,4,"[2, 294, 4, 2]",1772,24,34,False,False
3,4,"[2, 6, 137, 2]",1108,34,34,True,False
3,4,"[2, 5, 7, 2]",59,34,34,True,False
3,4,"[2, 3, 216, 2]",1086,31,34,False,False
3,4,"[2, 287, 5, 2]",2019,30,34,False,False
3,4,"[2, 4, 71, 2]",434,34,34,True,False
3,4,"[2, 16, 6, 2]",140,34,34,True,False
3,4,"[2, 293, 5, 2]",2061,30,34,False,False
3,4,"[2, 300, 2, 2]",1204,12,34,False,False
3,4,"[2, 2, 298, 2]",1196,12,34,False,False
3,4,"[2, 4, 52, 2]",320,34,34,True,False
3,4,"[2, 3, 226, 2]",1136,31,34,False,False
3,4,"[2, 300, 5, 2]",2110,30,34,False,False
3,4,"[2, 4, 33, 2]",206,34,34,True,False
3,4,"[2, 4, 31, 2]",194,34,34,True,False
3,4,"[2, 3, 257, 2]",1291,31,34,False,False
3,4,"[2, 3, 270, 2]",1356,31,34,False,False
3,4,"[2, 4, 6, 2]",44,34,34,True,True
3,4,"[2, 3, 282, 2]",1416,31,34,False,False
3,4,"[2, 3, 290, 2]",1456,31,34,False,False
3,4,"[2, 3, 294, 2]",1476,31,34,False,False
3,4,"[2, 3, 298, 2]",1496,31,34,False,False
3,4,"[2, 3, 299, 2]",1501,31,34,False,False
3,4,"[2, 3, 300, 2]",1506,31,34,False,False
4,4,"[2, 31, 31, 9, 2]",1320,130,130,True,False
4,4,"[2, 4, 22, 9, 2]",312,130,130,True,False
4,4,"[2, 20, 18, 1, 2]",420,18,130,False,False
4,4,"[2, 21, 20, 9, 2]",660,130,130,True,False
4,4,"[2, 56, 27, 1, 2]",1653,18,130,False,False
4,4,"[2, 8, 16, 4, 2]",216,72,130,False,False
4,4,"[2, 61, 20, 8, 2]",1518,130,130,True,False
4,4,"[2, 22, 17, 9, 2]",589,130,130,True,False
4,4,"[2, 17, 34, 2, 2]",684,36,130,False,False
4,4,"[2, 42, 8, 4, 2]",460,68,130,False,False
4,4,"[2, 3, 18, 6, 2]",180,93,130,False,False
4,4,"[2, 44, 1, 8, 2]",156,6,130,False,False
4,4,"[2, 64, 24, 1, 2]",1690,18,130,False,False
4,4,"[2, 52, 33, 7, 2]",2065,126,130,False,False
4,4,"[2, 4, 13, 10, 2]",210,130,130,True,False
4,4,"[2, 57, 1, 4, 2]",183,6,130,False,False
4,4,"[2, 56, 14, 4, 2]",960,72,130,False,False
4,4,"[2, 7, 21, 9, 2]",368,130,130,True,False
4,4,"[2, 54, 33, 6, 2]",2100,108,130,False,False
4,4,"[2, 24, 14, 8, 2]",512,130,130,True,False
4,4,"[2, 60, 4, 6, 2]",396,46,130,False,False
4,4,"[2, 64, 4, 4, 2]",408,36,130,False,False
4,4,"[2, 59, 10, 10, 2]",828,130,130,True,False
4,4,"[2, 6, 17, 8, 2]",266,130,130,True,False
4,4,"[2, 62, 29, 5, 2]",2077,90,130,False,False
4,4,"[2, 56, 31, 5, 2]",2013,90,130,False,False
4,4,"[2, 61, 16, 6, 2]",1206,108,130,False,False
4,4,"[2, 30, 6, 9, 2]",312,87,130,False,False
4,4,"[2, 51, 4, 8, 2]",354,56,130,False,False
4,4,"[2, 57, 7, 7, 2]",576,84,130,False,False
4,4,"[2, 43, 6, 8, 2]",408,80,130,False,False
4,4,"[2, 33, 12, 8, 2]",574,130,130,True,False
4,4,"[2, 61, 1, 7, 2]",204,6,130,False,False
4,4,"[2, 56, 25, 7, 2]",1701,126,130,False,False
4,4,"[2, 39, 7, 8, 2]",423,92,130,False,False
4,4,"[2, 44, 5, 10, 2]",378,80,130,False,False
4,4,"[2, 29, 8, 10, 2]",390,122,130,False,False
4,4,"[2, 64, 13, 3, 2]",1005,54,130,False,False
4,4,"[2, 63, 8, 4, 2]",670,68,130,False,False
4,4,"[2, 56, 5, 10, 2]",462,80,130,False,False
4,4,"[2, 55, 11, 10, 2]",845,130,130,True,False
4,4,"[2, 64, 13, 4, 2]",1020,72,130,False,False
4,4,"[2, 33, 9, 10, 2]",473,130,130,True,False
4,4,"[2, 61, 9, 9, 2]",770,126,130,False,False
4,4,"[2, 37, 34, 4, 2]",1476,72,130,False,False
4,4,"[2, 63, 6, 5, 2]",544,59,130,False,False
4,4,"[2, 58, 18, 6, 2]",1280,108,130,False,False
4,4,"[2, 50, 6, 10, 2]",480,94,130,False,False
4,4,"[2, 16, 11, 9, 2]",325,130,130,True,False
4,4,"[2, 11, 15, 9, 2]",340,130,130,True,False
4,4,"[2, 63, 15, 4, 2]",1139,72,130,False,False
4,4,"[2, 1, 32, 9, 2]",340,3,130,False,False
4,4,"[2, 3, 17, 9, 2]",228,127,130,False,False
4,4,"[2, 63, 15, 7, 2]",1190,126,130,False,False
4,4,"[2, 15, 16, 8, 2]",414,130,130,True,False
4,4,"[2, 46, 34, 4, 2]",1800,72,130,False,False
4,4,"[2, 58, 3, 10, 2]",340,42,130,False,False
4,4,"[2, 54, 34, 4, 2]",2088,72,130,False,False
4,4,"[2, 21, 34, 7, 2]",1008,126,130,False,False
4,4,"[2, 14, 12, 8, 2]",308,130,130,True,False
4,4,"[2, 2, 25, 9, 2]",297,36,130,False,False
4,4,"[2, 53, 34, 5, 2]",2088,90,130,False,False
4,4,"[2, 43, 8, 10, 2]",530,122,130,False,False
4,4,"[2, 62, 16, 6, 2]",1224,108,130,False,False
4,4,"[2, 59, 34, 4, 2]",2268,72,130,False,False
4,4,"[2, 59, 1, 10, 2]",207,6,130,False,False
4,4,"[2, 57, 23, 7, 2]",1600,126,130,False,False
4,4,"[2, 63, 31, 5, 2]",2244,90,130,False,False
4,4,"[2, 63, 4, 10, 2]",438,66,130,False,False
4,4,"[2, 56, 10, 9, 2]",780,130,130,True,False
4,4,"[2, 6, 15, 8, 2]",238,130,130,True,False
4,4,"[2, 49, 11, 8, 2]",741,130,130,True,False
4,4,"[2, 63, 33, 4, 2]",2345,72,130,False,False
4,4,"[2, 57, 24, 7, 2]",1664,126,130,False,False
4,4,"[2, 64, 28, 4, 2]",2040,72,130,False,False
4,4,"[2, 64, 14, 6, 2]",1120,108,130,False,False
4,4,"[2, 47, 11, 8, 2]",715,130,130,True,False
4,4,"[2, 62, 18, 7, 2]",1380,126,130,False,False
4,4,"[2, 34, 11, 8, 2]",546,130,130,True,False
4,4,"[2, 41, 10, 9, 2]",600,130,130,True,False
4,4,"[2, 3, 21, 9, 2]",276,127,130,False,False
4,4,"[2, 58, 28, 6, 2]",1920,108,130,False,False
4,4,"[2, 2, 32, 8, 2]",340,36,130,False,False
4,4,"[2, 4, 11, 9, 2]",169,130,130,True,False
4,4,"[2, 10, 13, 8, 2]",270,130,130,True,False
4,4,"[2, 53, 29, 7, 2]",1860,126,130,False,False
4,4,"[2, 59, 27, 6, 2]",1885,108,130,False,False
4,4,"[2, 38, 10, 8, 2]",552,128,130,False,False
4,4,"[2, 57, 33, 7, 2]",2240,126,130,False,False
4,4,"[2, 33, 11, 8, 2]",533,130,130,True,False
4,4,"[2, 63, 31, 6, 2]",2277,108,130,False,False
4,4,"[2, 10, 9, 10, 2]",220,130,130,True,False
4,4,"[2, 27, 11, 8, 2]",455,130,130,True,False
4,4,"[2, 55, 34, 7, 2]",2232,126,130,False,False
4,4,"[2, 64, 16, 7, 2]",1278,126,130,False,False
4,4,"[2, 59, 32, 6, 2]",2210,108,130,False,False
4,4,"[2, 12, 10, 9, 2]",252,130,130,True,False
4,4,"[2, 52, 6, 10, 2]",496,94,130,False,False
4,4,"[2, 6, 12, 8, 2]",196,130,130,True,False
4,4,"[2, 60, 32, 5, 2]",2210,90,130,False,False
4,4,"[2, 5, 32, 8, 2]",442,130,130,True,False
4,4,"[2, 62, 32, 7, 2]",2346,126,130,False,False
4,4,"[2, 3, 11, 10, 2]",169,127,130,False,False
4,4,"[2, 16, 11, 8, 2]",312,130,130,True,False
4,4,"[2, 1, 26, 10, 2]",308,3,130,False,False
4,4,"[2, 2, 30, 9, 2]",352,36,130,False,False
4,4,"[2, 3, 16, 10, 2]",234,127,130,False,False
4,4,"[2, 5, 14, 8, 2]",208,130,130,True,False
4,4,"[2, 64, 18, 5, 2]",1380,90,130,False,False
4,4,"[2, 62, 34, 2, 2]",2304,36,130,False,False
4,4,"[2, 62, 7, 10, 2]",648,108,130,False,False
4,4,"[2, 4, 31, 8, 2]",396,130,130,True,False
4,4,"[2, 58, 34, 7, 2]",2340,126,130,False,False
4,4,"[2, 64, 5, 9, 2]",511,74,130,False,False
4,4,"[2, 64, 26, 7, 2]",1988,126,130,False,False
4,4,"[2, 2, 27, 10, 2]",348,36,130,False,False
4,4,"[2, 63, 7, 10, 2]",657,108,130,False,False
4,4,"[2, 1, 34, 8, 2]",324,3,130,False,False
4,4,"[2, 1, 30, 10, 2]",352,3,130,False,False
4,4,"[2, 64, 32, 7, 2]",2414,126,130,False,False
4,4,"[2, 62, 34, 7, 2]",2484,126,130,False,False
4,4,"[2, 64, 6, 10, 2]",592,94,130,False,False
4,4,"[2, 4, 21, 8, 2]",276,130,130,True,False
4,4,"[2, 63, 10, 8, 2]",852,128,130,False,False
4,4,"[2, 2, 31, 9, 2]",363,36,130,False,False
4,4,"[2, 3, 28, 10, 2]",390,127,130,False,False
4,4,"[2, 5, 9, 10, 2]",165,130,130,True,False
4,4,"[2, 63, 34, 6, 2]",2484,108,130,False,False
4,4,"[2, 64, 8, 8, 2]",720,104,130,False,False
4,4,"[2, 54, 8, 10, 2]",640,122,130,False,False
4,4,"[2, 64, 8, 10, 2]",740,122,130,False,False
4,4,"[2, 2, 33, 9, 2]",385,36,130,False,False
4,4,"[2, 64, 34, 3, 2]",2412,54,130,False,False
4,4,"[2, 2, 29, 10, 2]",372,36,130,False,False
4,4,"[2, 64, 34, 5, 2]",2484,90,130,False,False
4,4,"[2, 3, 30, 9, 2]",384,127,130,False,False
4,4,"[2, 5, 11, 8, 2]",169,130,130,True,False
4,4,"[2, 64, 9, 8, 2]",792,116,130,False,False
4,4,"[2, 8, 10, 9, 2]",204,130,130,True,False
4,4,"[2, 4, 11, 8, 2]",156,130,130,True,True
4,4,"[2, 3, 32, 10, 2]",442,127,130,False,False
4,4,"[2, 64, 10, 8, 2]",864,128,130,False,False
4,4,"[2, 1, 33, 10, 2]",385,3,130,False,False
4,4,"[2, 3, 33, 10, 2]",455,127,130,False,False
4,4,"[2, 7, 10, 9, 2]",192,130,130,True,False
4,4,"[2, 64, 33, 6, 2]",2450,108,130,False,False
4,4,"[2, 63, 9, 9, 2]",792,126,130,False,False
4,4,"[2, 64, 9, 9, 2]",803,126,130,False,False
4,4,"[2, 3, 34, 10, 2]",468,127,130,False,False
4,4,"[2, 4, 10, 9, 2]",156,130,130,True,True
4,4,"[2, 64, 34, 6, 2]",2520,108,130,False,False
4,4,"[2, 4, 9, 10, 2]",154,130,130,True,True
4,4,"[2, 63, 34, 7, 2]",2520,126,130,False,False
4,4,"[2, 64, 33, 7, 2]",2485,126,130,False,False
4,4,"[2, 64, 34, 7, 2]",2556,126,130,False,False
5,4,"[2, 18, 15, 19, 2, 2]",633,132,514,False,False
5,4,"[2, 61, 29, 32, 4, 2]",2955,264,514,False,False
5,4,"[2, 17, 48, 19, 2, 2]",1804,132,514,False,False
5,4,"[2, 24, 37, 24, 8, 2]",2032,514,514,True,True
5,4,"[2, 1, 40, 31, 9, 2]",1579,3,514,False,False
5,4,"[2, 62, 124, 2, 2, 2]",8068,38,514,False,False
5,4,"[2, 47, 128, 28, 5, 2]",9844,330,514,False,False
5,4,"[2, 41, 33, 8, 8, 2]",1779,200,514,False,False
5,4,"[2, 64, 39, 4, 10, 2]",2840,114,514,False,False
5,4,"[2, 63, 64, 23, 10, 2]",5880,514,514,True,False
5,4,"[2, 34, 73, 12, 9, 2]",3552,309,514,False,False
5,4,"[2, 18, 39, 9, 10, 2]",1199,244,514,False,False
5,4,"[2, 61, 111, 16, 5, 2]",8759,330,514,False,False
5,4,"[2, 50, 61, 27, 7, 2]",5000,462,514,False,False
5,4,"[2, 43, 89, 10, 6, 2]",4875,226,514,False,False
5,4,"[2, 45, 76, 13, 7, 2]",4603,306,514,False,False
5,4,"[2, 53, 122, 14, 1, 2]",8296,66,514,False,False
5,4,"[2, 5, 95, 28, 9, 2]",3415,514,514,True,True
5,4,"[2, 18, 120, 32, 4, 2]",6172,264,514,False,False
5,4,"[2, 59, 105, 22, 3, 2]",8695,198,514,False,False
5,4,"[2, 38, 79, 15, 7, 2]",4382,352,514,False,False
5,4,"[2, 34, 50, 30, 5, 2]",3428,330,514,False,False
5,4,"[2, 37, 74, 5, 10, 2]",3252,140,514,False,False
5,4,"[2, 20, 78, 20, 6, 2]",3292,396,514,False,False
5,4,"[2, 59, 51, 29, 2, 2]",4668,132,514,False,False
5,4,"[2, 62, 57, 19, 2, 2]",4783,132,514,False,False
5,4,"[2, 1, 129, 32, 7, 2]",4497,3,514,False,False
5,4,"[2, 46, 48, 30, 3, 2]",3836,198,514,False,False
5,4,"[2, 51, 72, 29, 7, 2]",6079,462,514,False,False
5,4,"[2, 60, 81, 26, 7, 2]",7282,462,514,False,False
5,4,"[2, 9, 122, 29, 5, 2]",4809,330,514,False,False
5,4,"[2, 56, 114, 34, 5, 2]",10552,330,514,False,False
5,4,"[2, 9, 118, 14, 10, 2]",2892,374,514,False,False
5,4,"[2, 7, 33, 23, 9, 2]",1229,514,514,True,True
5,4,"[2, 35, 47, 9, 9, 2]",2237,234,514,False,False
5,4,"[2, 23, 56, 18, 8, 2]",2502,440,514,False,False
5,4,"[2, 48, 111, 8, 10, 2]",6412,218,514,False,False
5,4,"[2, 21, 124, 18, 6, 2]",4998,396,514,False,False
5,4,"[2, 8, 48, 22, 10, 2]",1696,514,514,True,False
5,4,"[2, 51, 78, 18, 8, 2]",5644,440,514,False,False
5,4,"[2, 40, 124, 14, 9, 2]",6920,359,514,False,False
5,4,"[2, 46, 60, 16, 9, 2]",3974,409,514,False,False
5,4,"[2, 51, 64, 8, 10, 2]",3978,218,514,False,False
5,4,"[2, 32, 89, 22, 6, 2]",5014,396,514,False,False
5,4,"[2, 29, 85, 34, 6, 2]",5629,396,514,False,False
5,4,"[2, 60, 73, 22, 8, 2]",6298,514,514,True,False
5,4,"[2, 58, 19, 20, 8, 2]",1774,488,514,False,False
5,4,"[2, 38, 7, 27, 10, 2]",821,470,514,False,False
5,4,"[2, 51, 104, 20, 6, 2]",7618,396,514,False,False
5,4,"[2, 55, 87, 13, 9, 2]",6161,334,514,False,False
5,4,"[2, 63, 2, 33, 6, 2]",528,42,514,False,False
5,4,"[2, 31, 97, 23, 7, 2]",5475,462,514,False,False
5,4,"[2, 5, 108, 23, 9, 2]",3259,514,514,True,True
5,4,"[2, 13, 76, 30, 8, 2]",3550,514,514,True,False
5,4,"[2, 61, 129, 32, 7, 2]",12357,462,514,False,False
5,4,"[2, 13, 24, 25, 10, 2]",1208,514,514,True,False
5,4,"[2, 45, 110, 22, 9, 2]",7676,514,514,True,False
5,4,"[2, 62, 87, 18, 5, 2]",7184,330,514,False,False
5,4,"[2, 64, 36, 11, 7, 2]",2919,260,514,False,False
5,4,"[2, 3, 16, 27, 8, 2]",718,507,514,False,False
5,4,"[2, 63, 35, 22, 10, 2]",3341,514,514,True,False
5,4,"[2, 23, 130, 29, 5, 2]",6961,330,514,False,False
5,4,"[2, 18, 112, 29, 8, 2]",5548,514,514,True,False
5,4,"[2, 11, 42, 22, 8, 2]",1600,514,514,True,True
5,4,"[2, 64, 111, 25, 7, 2]",10196,462,514,False,False
5,4,"[2, 44, 123, 3, 9, 2]",5914,78,514,False,False
5,4,"[2, 40, 117, 33, 1, 2]",8656,66,514,False,False
5,4,"[2, 62, 16, 14, 9, 2]",1484,359,514,False,False
5,4,"[2, 45, 76, 33, 6, 2]",6228,396,514,False,False
5,4,"[2, 50, 118, 21, 10, 2]",8708,514,514,True,False
5,4,"[2, 49, 110, 17, 9, 2]",7529,434,514,False,False
5,4,"[2, 61, 67, 6, 8, 2]",4675,152,514,False,False
5,4,"[2, 23, 118, 33, 1, 2]",6689,66,514,False,False
5,4,"[2, 27, 63, 20, 8, 2]",3191,488,514,False,False
5,4,"[2, 50, 93, 5, 10, 2]",5285,140,514,False,False
5,4,"[2, 1, 49, 32, 9, 2]",1925,3,514,False,False
5,4,"[2, 46, 6, 29, 10, 2]",852,469,514,False,False
5,4,"[2, 31, 11, 20, 9, 2]",821,433,514,False,False
5,4,"[2, 40, 15, 29, 10, 2]",1425,514,514,True,False
5,4,"[2, 64, 106, 33, 3, 2]",10515,198,514,False,False
5,4,"[2, 47, 44, 20, 8, 2]",3218,488,514,False,False
5,4,"[2, 36, 47, 21, 9, 2]",2958,514,514,True,False
5,4,"[2, 6, 14, 30, 10, 2]",836,514,514,True,True
5,4,"[2, 33, 24, 32, 9, 2]",1932,514,514,True,False
5,4,"[2, 59, 19, 21, 8, 2]",1822,512,514,False,False
5,4,"[2, 17, 10, 21, 10, 2]",644,449,514,False,False
5,4,"[2, 2, 128, 13, 8, 2]",2044,132,514,False,False
5,4,"[2, 3, 80, 28, 10, 2]",2786,511,514,False,False
5,4,"[2, 9, 130, 33, 4, 2]",5618,264,514,False,False
5,4,"[2, 52, 14, 17, 10, 2]",1260,443,514,False,False
5,4,"[2, 62, 91, 17, 8, 2]",7465,416,514,False,False
5,4,"[2, 57, 123, 14, 9, 2]",8991,359,514,False,False
5,4,"[2, 14, 93, 20, 9, 2]",3388,509,514,False,False
5,4,"[2, 14, 53, 21, 9, 2]",2090,514,514,True,False
5,4,"[2, 57, 27, 21, 10, 2]",2450,514,514,True,False
5,4,"[2, 6, 34, 26, 9, 2]",1352,514,514,True,True
5,4,"[2, 4, 8, 34, 8, 2]",600,514,514,True,True
5,4,"[2, 43, 130, 19, 3, 2]",8209,198,514,False,False
5,4,"[2, 4, 98, 29, 10, 2]",3552,514,514,True,True
5,4,"[2, 39, 28, 19, 10, 2]",1912,504,514,False,False
5,4,"[2, 61, 106, 9, 8, 2]",7630,224,514,False,False
5,4,"[2, 48, 70, 18, 9, 2]",4896,459,514,False,False
5,4,"[2, 45, 116, 33, 6, 2]",9348,396,514,False,False
5,4,"[2, 9, 80, 31, 8, 2]",3482,514,514,True,True
5,4,"[2, 36, 25, 22, 8, 2]",1714,514,514,True,True
5,4,"[2, 58, 15, 34, 4, 2]",1640,264,514,False,False
5,4,"[2, 16, 46, 34, 7, 2]",2584,462,514,False,False
5,4,"[2, 17, 11, 29, 8, 2]",788,514,514,True,True
